,8.00_19.00_5.00_NH3+_C:,12.00_19.00_3.00_NH3+_C:,12.00_26.00_2.00_NH3+_C:,12.00_26.00_3.00_NH3+_C:,13.00_19.00_3.00_NH3+_C:,13.00_20.00_3.00_NH3+_C:,13.00_20.00_4.00_NH3+_C:,13.00_21.00_4.00_NH3+_C:,14.00_19.00_0.00_NH3+_C:,14.00_19.00_1.00_NH3+_C:,14.00_20.00_1.00_NH3+_C:,14.00_20.00_2.00_NH3+_C:,14.00_21.00_2.00_NH3+_C:,14.00_21.00_4.00_NH3+_C:,15.00_19.00_0.00_NH3+_C:,15.00_20.00_1.00_NH3+_C:,15.00_20.00_2.00_NH3+_C:,15.00_25.00_1.00_NH3+_C:,15.00_25.00_2.00_NH3+_C:,16.00_18.00_0.00_NH3+_C:,16.00_20.00_2.00_NH3+_C:,17.00_19.00_0.00_NH3+_C:,17.00_21.00_0.00_NH3+_C:,17.00_22.00_0.00_NH3+_C:,18.00_22.00_0.00_NH3+_C:,19.00_15.00_-3.00_NH3+_C:,20.00_19.00_-1.00_NH3+_C:,20.00_19.00_1.00_NH3+_C:,20.00_20.00_-1.00_NH3+_C:,20.00_20.00_1.00_NH3+_C:,20.00_21.00_-3.00_NH3+_C:,21.00_18.00_-2.00_NH3+_C:,21.00_19.00_-1.00_NH3+_C:,21.00_21.00_-1.00_NH3+_C:,21.00_22.00_-2.00_NH3+_C:,21.00_22.00_-1.00_NH3+_C:,21.00_23.00_-1.00_NH3+_C:,22.00_20.00_-1.00_NH3+_C:,22.00_21.00_-3.00_NH3+_C:,22.00_21.00_-1.00_NH3+_C:,22.00_22.00_-1.00_NH3+_C:,22.00_22.00_0.00_NH3+_C:,23.00_20.00_-1.00_NH3+_C:,23.00_21.00_-1.00_NH3+_C:,6.00_25.00_2.00_NH3+_LJ:,8.00_23.00_3.00_NH3+_LJ:,8.00_23.00_6.00_NH3+_LJ:,9.00_24.00_6.00_NH3+_LJ:,10.00_22.00_1.00_NH3+_LJ:,10.00_23.00_2.00_NH3+_LJ:,11.00_21.00_2.00_NH3+_LJ:,11.00_22.00_0.00_NH3+_LJ:,11.00_22.00_1.00_NH3+_LJ:,12.00_20.00_5.00_NH3+_LJ:,12.00_21.00_5.00_NH3+_LJ:,12.00_22.00_2.00_NH3+_LJ:,14.00_25.00_4.00_NH3+_LJ:,14.00_26.00_1.00_NH3+_LJ:,17.00_20.00_1.00_NH3+_LJ:,18.00_18.00_0.00_NH3+_LJ:,18.00_18.00_3.00_NH3+_LJ:,18.00_20.00_0.00_NH3+_LJ:,18.00_21.00_1.00_NH3+_LJ:,18.00_22.00_2.00_NH3+_LJ:,18.00_24.00_4.00_NH3+_LJ:,19.00_20.00_-4.00_NH3+_LJ:,20.00_18.00_1.00_NH3+_LJ:,20.00_20.00_1.00_NH3+_LJ:,20.00_21.00_1.00_NH3+_LJ:,20.00_22.00_3.00_NH3+_LJ:,21.00_17.00_-1.00_NH3+_LJ:,21.00_17.00_1.00_NH3+_LJ:,21.00_18.00_-3.00_NH3+_LJ:,21.00_19.00_-3.00_NH3+_LJ:,21.00_19.00_-1.00_NH3+_LJ:,21.00_21.00_0.00_NH3+_LJ:,21.00_22.00_1.00_NH3+_LJ:,22.00_18.00_-4.00_NH3+_LJ:,22.00_19.00_-4.00_NH3+_LJ:,22.00_19.00_-3.00_NH3+_LJ:,22.00_20.00_0.00_NH3+_LJ:,22.00_21.00_-5.00_NH3+_LJ:,22.00_21.00_-3.00_NH3+_LJ:,22.00_21.00_-1.00_NH3+_LJ:,22.00_21.00_0.00_NH3+_LJ:,22.00_21.00_1.00_NH3+_LJ:,22.00_22.00_0.00_NH3+_LJ:,22.00_23.00_-3.00_NH3+_LJ:,23.00_17.00_-3.00_NH3+_LJ:,23.00_19.00_-4.00_NH3+_LJ:,23.00_19.00_-1.00_NH3+_LJ:,23.00_20.00_0.00_NH3+_LJ:,23.00_20.00_1.00_NH3+_LJ:,23.00_21.00_-1.00_NH3+_LJ:,23.00_21.00_0.00_NH3+_LJ:,23.00_21.00_1.00_NH3+_LJ:,24.00_20.00_0.00_NH3+_LJ:
DFT_K075__PAC_aligned,-6.675928286970533,-25.517854023485487,12.608150765573724,10.3855135260162,-14.87218303755798,4.146804567567571,-2.983415739186477,1.4583703552529812,18.12296821938764,52.28935827184529,123.16082648015538,90.1986111063988,62.328706037430464,6.1865452001863765,28.215484035403065,21.81881618030816,20.925245587927424,38.32197460726394,34.0032116020235,10.507137433779292,-3.006466175445098,-1.9357965159636663,111.24205627585374,83.59860680555705,79.83399337546388,-18.24718531982826,68.96086170047491,-206.11360867525096,133.2756237120483,-723.5043132442065,-241.05200616253197,-143.63209368279192,-353.26996658640684,69.71412324911189,2.797082771469245,24.148758147365616,15.079989458717144,-154.01389676039292,23.81493999237793,-9.728959402470446,4.632912701236471,-2.601502949231751,-56.13610265292958,-15.941772147858677,-0.0738912792073864,-0.7097873890406002,-0.1467518309469929,-0.1774071007569451,136.92675683772669,60.66343928596432,152.65615541049286,138.72796402785355,148.8148422498418,-3.02988813108422,-2.873874981607381,149.79123363816745,-1.662537227529132,-1.5984044280868484,155.63544995561625,128.55490843548571,67.92613020249196,165.63250177191804,158.25327952354982,137.86785654464165,-2.1389625181794343,134.82584460435478,137.38578462614456,174.6562846729759,144.52409580208794,75.51096102024732,73.74678967055682,-0.5667063304462605,134.6485826086428,140.42228912027875,154.78550301948255,138.46655076757267,62.0870605882488,2.558365404502061,28.05169722275093,139.87010509038384,136.33752319949872,-2.040176384108605,133.79583624581733,135.2485861915702,126.35014308598903,129.4688694274412,-2.0256833734143287,-2.5107377740315364,-0.9193793405918306,-0.0418174671436316,138.7300687514851,66.73637752883982,1.0167315437497302,35.31866264022691,-0.3436603808048508,-3.1671016956452416,-2.173833081891026
DFT_K080__PAC_aligned,3.448867549808172,19.306450014671857,3.489694841961093,1.909626224950257,27.220378828019182,64.93650326429298,12.600079513045696,3.336189768493611,-7.258911915345241,-9.79562360214988,-67.68680180832348,-62.48380921334828,-158.18949572583875,-7.587314306971301,-3.0663517986676254,-66.59948303667124,-140.75514632279877,2.992351845308153,-2.9336048610070264,9.176910974213923,-27.608166652113017,29.963462720825195,70.08050300317359,75.1871699106362,57.55254403038288,1.6673955361325294,92.88938264434694,-209.96276965678985,133.25242333867553,-554.0225714498415,-342.8886920720089,-16.285782945456035,-184.50264185790448,67.69276199174999,-14.649047939719315,8.878268601666326,-0.9273094533808219,-481.2951530130546,7.519197576416454,-84.56261597262092,-23.0437741267923,-25.045898066037253,-128.3613506070004,-64.11853796513604,-0.029517067071709303,-0.1700646215152551,-0.0543885633717253,-0.0737329314342545,1.7071655431000634,-1.3318382606013148,47.740524524375054,134.8495952295066,137.2664568262681,-1.4362320989873878,-1.5959759236452702,138.785546631315,-1.0665621432246228,-1.73602211294923,156.44015108944657,97.18558833004631,71.460459044602,166.28282068800158,157.614813856109,137.62497519163435,-1.859940832093811,134.62772639366565,137.79673796894693,170.7211443356281,143.900073755056,83.00473537364846,3.018788753613772,1.349876016573753,83.24640401332351,137.63197960818985,149.29493947574068,138.92481760315385,59.37210926414761,-1.7826223923278917,11.566917341333284,137.6829219211862,139.6097054179288,-1.8888178181618145,134.56898589547453,140.25143424530737,133.45443183090197,130.188786354325,4.730491283314552,-2.378663101349308,-1.688801541386966,-0.845758990650161,139.5780103722453,132.85256300973003,5.165529895042268,133.35870973409254,32.10314398574038,-2.663074443006903,1.335260144467315
DFT_K081__PAC_aligned,10.525400080877583,38.28349615416875,1.0691924993290485,3.944284144348624,50.67354834749633,126.10014399850614,80.00754169953218,57.05229230283857,31.458543347705923,30.66202645519076,32.3657129772151,-25.966720905222463,-47.05941305550433,42.84980964771883,41.966274357374274,49.45239807555831,-72.69171451397693,-8.418052868843077,-0.1113594478022257,37.24753556364246,7.694085977325113,80.46561763214903,104.86575219013818,-39.67957168426649,25.63242762521618,-0.4146602604554879,126.0551974401498,-210.5751635929177,133.6535648393737,-579.5831349702823,-270.81329122174446,-92.75332541152729,-401.00728857090337,25.18092236054424,-19.60706773417138,-4.459161311599077,-10.863057777375923,-199.25259104293852,52.99734312969871,-26.363475951732084,-10.73302673771298,-19.943631697032416,-60.52494711222994,-21.879815558459484,-0.048817032057033,-0.2692901413236003,-0.0812694891277261,-0.1124216403644959,-0.4274031238817115,-1.7736674385381634,136.33275353762826,108.42331430045112,135.01609767680876,6.160490150077072,1.55054555947114,156.86395706878324,-1.4281662152257528,-2.286971621165779,158.7247370137218,83.64632153957656,54.42793222914141,163.6348847794941,155.1198649372296,138.22541171998589,-1.9178354648481504,134.39364900199212,137.71703669145234,170.655731702268,143.84713384469373,79.2034879123505,40.0072626029017,1.1982571569007172,132.86929176163886,139.2374168951897,156.15259239088442,138.44647794568422,58.38245254486092,-0.1665266516139445,12.480101388907684,138.32156222423757,137.39083175837075,-2.1118214232063584,130.0492204459479,135.83558782815575,129.32481245527296,130.52172652175136,-2.1596110616488087,-2.3931965704068183,-1.4740901334071528,-1.0009215355919694,137.8999161430418,89.01268436482685,3.4307613039747795,52.10296759293029,2.129048468244856,-2.7263584785482555,-1.962958724165186
DFT_K083__PAC_aligned,-3.3566983456826858,1.857516904277066,-12.275032875932965,-15.151195200926496,5.20190960455577,6.039990037000482,0.7644983378783969,-2.521517879899587,32.19906862435407,19.486365335899283,5.235850046160508,13.535379965825754,39.628310351529116,4.19935496621731,53.71555554428236,-11.682428256086933,9.256858143769904,13.441313673125707,0.9254427925698074,7.037136608131611,9.231761222085009,11.599421680249524,13.377890876905436,54.56299178031227,75.36331960021268,-8.227043703881568,130.45839036688952,-132.95785708062178,133.37473292448297,-719.9778855328466,-178.16380025040633,-65.81740005876892,-219.41544235958727,58.56586061544062,18.32507200963052,33.71635092794406,28.76939869417808,-204.319499615581,29.885273905178884,-20.74324847508475,8.078424836725164,4.174233762263958,-74.24846798203885,-22.94352140040009,-0.1061593191910765,-0.9220708654396614,-0.2030083236850583,-0.3481424252869083,137.13542300361166,135.7561651161404,139.55354426733254,139.64066946129657,151.85541995332375,-2.1261116317007818,-3.322748035164465,157.94405067574442,143.73450898239665,-2.953360816787597,154.96499334600392,104.69452263835132,75.82079069183908,166.5180978716415,159.12446118318098,138.0997712753246,-1.8784533141611104,137.30093615062788,136.99664260126357,175.96404781560128,145.00221149830966,67.99129500716519,42.030422655669135,-0.9954186611524194,133.96018106306687,140.76805839793766,152.99134506803532,138.5130429950661,72.75837977543672,2.0196371070955066,32.18875926774752,140.0082009585183,136.84095903569383,-2.2159017192018804,131.71849867053956,135.5679478840266,127.86321256234706,130.52051702571595,-2.566186282039004,-2.870920476190477,-1.1755188564582792,0.5457644184136476,139.32396091047517,99.68040000593274,1.8973727531002589,63.58380422886128,2.017534237267319,-2.9135299666924688,-1.6337490315670091
DFT_K085__PAC_aligned,-13.38087534990328,-40.05749688936256,-18.323713213605608,-25.91132840404977,-31.593907057085108,-57.85859351034428,-72.10225117867509,-147.95807298410952,24.226673765030995,9.140714044556228,17.414923864998205,6.371072741679219,83.47881092481164,-115.07915550986743,29.92950638675729,15.895536849600033,9.74561346344716,-2.434345675472848,-12.055857088683869,16.999969898035268,-3.662009952896923,39.5540153731461,89.28083910612453,50.88407233377909,54.34692870314657,0.6395306863607635,131.33357048373364,-143.4095337700231,133.47628015174396,-556.8280324398931,13.417422506553171,11.238316383805254,37.54142028676328,25.540085305216817,12.85464526235829,13.703023915104502,9.291274635915112,-195.0913972256607,-8.883098286909807,-53.54452485359968,-11.640272190943543,-11.616630398882828,-69.54147953250686,-40.48218414708693,-0.9124960871690335,102.9473800464334,-0.704930135969999,-0.8436681763217279,151.8046558645044,155.0829786361489,139.34299808397992,151.34047922386222,163.13434618093228,132.10376570969774,138.34703356360865,181.45072364778534,-3.5903464714488136,-2.1797749257319143,155.57469032021973,101.28726217708386,77.91829387984801,166.52570114624004,158.58352760362686,137.70525329473472,-2.725497973774524,138.0259784610123,137.04263183627262,171.2601822597491,144.5202130379048,72.62896360328092,3.800783840940847,-0.0255929118604985,133.54902910036736,140.26395759719082,148.76068628265625,138.73823183383146,78.15155777630481,-1.7783210484982013,13.664904825391629,137.673954219642,137.6430811514264,-1.9760707970656703,133.435787580291,140.00333887331487,132.27817506030613,131.81819937939662,0.774617528691375,-2.034852064609433,-1.9710988639157796,-1.2020687892032962,136.11263813158408,102.6572619919886,4.738427467074491,131.61366554338562,11.963665462669455,-2.1276044973367254,-1.885205620891131
DFT_K086__PAC_aligned,2.4555367269504087,3.8622567231539984,-56.15058993708283,-51.12912960686913,3.3784156383881188,-7.786505929703392,-12.353827983642356,-31.382673437126066,46.3724408355031,28.755630601441236,28.30911563392107,14.983969634369819,33.655771056252185,-18.648640210890864,58.23867501890972,25.019396963749116,16.415279563775155,-33.48081461831638,-42.14735867251299,38.73737927785086,7.8476249631604444,64.25403507875811,94.0693277306629,49.26723528528276,51.81446651032128,6.472657739216762,128.69238731542816,-205.71469604277848,133.33066243613374,-631.3668784200088,-144.447151869324,-211.59714541617151,-373.02758577882594,53.65441102024786,5.381257945561663,17.98240160836022,6.995047448388214,-54.50142016763244,-2.1864604617710555,-4.419753397440795,0.6035613884270181,-5.275940693403283,-38.563650436778175,-15.776328669955346,-1.4501241515605008,133.1781906643193,-0.7329740559149625,-0.9721159941793196,163.01938448516364,151.54746660699013,139.84270885950866,161.8392141074727,166.79893979700282,-2.59093628507162,-3.746009014340034,146.52580828408767,139.1507004676873,-4.250902626566638,157.72293572453324,90.04362590658909,60.67968826673103,164.77814922564679,156.20859221840107,137.94999801924382,-3.342491263742617,138.42418883483197,137.6732946204831,172.49230916294815,144.07115533001385,78.76809070344119,135.7940406919419,0.8370395516674094,139.8117539074271,142.1935027691481,156.38817752740064,138.1874144057461,58.00249268962572,9.92892555589824,21.52031328799401,138.300595659344,133.95413211196862,-1.9666231816734885,69.21591041449317,123.42128246526856,72.70695954494926,129.79544072037933,-2.7566622002314864,-2.015500064513561,0.6649506283513106,-1.6285007552812711,133.25279806711157,2.1933239800393185,1.5047437425618306,-2.4576289980040538,-3.703370388246504,-2.513173569451108,-2.559005855158245
DFT_K089__PAC_aligned,1.328442551168985,24.314950502466136,-1.8978147015260407,-0.951066138868832,43.15925185541916,125.921403534412,58.15180107415187,57.36167986460018,29.158009463803165,33.96011549847067,52.17716477493305,44.73635050572146,8.041880152746277,55.06326893396047,37.37264696074373,53.50253227375252,-41.82610035787768,10.80794493771689,11.084778860576606,25.769862037248885,45.231680024689794,47.8909752756741,79.87224331425863,-58.44934430857198,-5.95109475922683,-5.261372935233792,129.28472521131516,-177.99584005177127,133.35732110825992,-627.9344220742139,-100.81201143735554,-141.7988022952888,-100.35913467318224,58.31602532429933,3.9141489502284,10.500057903033586,-1.6735924402658051,-38.75539607394983,16.95571861641475,0.1071509848266192,0.91552556620781,-4.44625674232984,-34.055062132112845,-13.640902877853378,-0.0422629302239428,-0.2985178616550225,-0.0795809961747083,-0.1095655192533533,122.27615167423934,8.172248206526897,136.2230501043921,138.60587807204553,145.5461364106668,0.9179115149129696,1.3522796051153751,149.34729988458656,-1.3772952950053818,-1.9637644977399535,154.2888732863414,102.65259679813973,92.64587579862831,166.7508566794143,160.02928941498305,137.49946188111167,-1.9538248933658413,139.9835905534243,137.4093370080685,172.74769036666385,144.34337048677745,87.6021932398663,106.96976915591544,0.17959717334512,138.8314435010417,144.966624296574,152.4750495008928,138.31766316015097,65.29955870934013,11.986830183410923,51.04796606108231,140.96818168715612,134.23721705334395,-2.159551376524723,78.7791472425325,131.54997416595603,87.1782214670469,130.45738270647058,-2.4869336995110274,-2.2370460922120112,-0.8374742808089796,0.0570393580256357,132.94537973199118,3.058680760828559,2.0072358827888217,0.37903574630432235,-3.515621337867496,-2.386764515969738,-2.5661022749381703
DFT_K092__PAC_aligned,9.101180441782011,-15.57092888038414,-28.09049047715847,-28.90069962184157,-12.40018983573539,-37.89511423416595,-28.042695924084114,-48.135872954005,60.08829840226805,27.29605185518842,29.65822868620146,7.743768035047008,49.87742197320661,-28.858593370854532,74.65580070975102,12.465137393782758,14.107485956470027,-7.172643733480044,-14.803214607046293,60.16119179985812,4.949127427718153,82.01804855553063,99.3196587623689,59.08972279810816,61.97690844316581,6.971859732874279,130.1339065190154,-210.546501537033,133.56455171018263,-531.5362386819713,-160.53159803408178,-107.65408450481658,-375.7259860431906,59.60748760843137,8.870136660432046,22.375838906638258,11.768342102019831,-122.08064768393804,18.49379472280796,-9.34309981038596,3.437203797782552,-3.5315911241121416,-52.74737305741375,-16.648127005014743,-1.457662849622088,56.77919638929948,-0.8405316396288833,-0.6454366222878813,156.63038227295414,140.39712493456548,143.77525899658954,148.15905826641776,146.8027398432394,-3.171216657988552,-3.06938559865648,149.603706588363,133.95061179863765,-2.388120853409053,157.4319660943896,87.04320452632156,63.52939295313571,164.0020315548753,156.23082941924378,137.73067450835742,-2.667983802969212,137.04007817708816,137.98629119804093,170.26978459773187,143.63896202797812,89.74946720209671,131.24711498840702,1.6490169462816988,135.58352004146082,140.23492861537414,156.75611321188123,138.18860076339234,53.48954198186032,3.722570312679137,20.96685716202692,139.25760729096768,135.94453014949917,-2.0050201691336937,126.89265057667448,133.04458248522164,97.6674155008488,129.73018117212285,-2.810665253161852,-2.2044083377171977,0.1377021229236627,-0.528908539982905,138.84738782173022,50.22773287987529,2.3832250283469096,13.827559383084932,-1.9671266641369265,-2.825218746954085,-2.258101771937599
DFT_K099__PAC_aligned,-3.853314624233244,11.940492839957054,-28.726551036505327,-25.937790107469546,19.587879429931807,15.724898123747456,3.991329637407898,-2.1472088862216907,10.465008536259267,31.06426639529144,-20.05614179215018,-20.245862006451464,18.257406884901407,3.952932204126711,14.858387871250585,-166.95800369797396,-32.35758899951912,-35.36636243156301,-61.67934860283991,17.175151346465828,-1.1041041542711234,17.739037480422112,-3.9223640819346963,-2.6139264336177988,43.36059583597758,4.14777806016305,131.34540603097642,-111.69521370517728,133.9316047505353,-493.1333480204034,-5.496175606738559,18.24929718907644,64.16718252636464,72.52530860094132,28.482265922592106,37.51437615608151,21.770724529136952,-180.47588235068315,5.068504698974143,-41.01295504014781,3.4155402645970305,7.606491736085326,-58.55974733571962,-30.841813676170183,-0.10083595850573121,-0.9749541548288064,-0.218443115894169,-0.3404324190845746,134.68584771797637,135.56434664868567,142.73287605630355,133.7999059391122,145.72491553435853,-2.63084059799666,-2.4587031076283234,178.5264375987282,134.23030405649868,136.57897613263788,155.23023907757693,98.61660007653865,75.81308752593068,165.94932497347511,158.77300256060633,137.80690655709384,-3.163447466455092,141.62673357529823,137.39537253761654,171.5151932241274,144.21453720494907,81.7969734895979,-2.008058502793421,0.6953690293359603,127.9705747132605,139.42878873922749,145.9191679453736,138.47311854923058,66.43258369573512,-2.245856300984838,15.5336090047759,137.5163524984169,137.34025576273322,-2.3755754271961487,135.47219467329302,141.7140152017162,132.78693920101014,131.07680481442125,2.5998150051929616,-2.540728590288586,-1.8140574216289331,-1.0053387334703126,135.50314286112643,104.72592769409772,3.5395632600150986,133.47212335168152,18.274229883374925,-2.490167372600552,-1.7554520405322218
DFT_K102__PAC_aligned,-1.427083347412836,32.31642185860867,-20.072901683530976,-15.17022658429118,80.93831534333077,52.58993632530085,19.189139124164125,5.836221338875795,18.675581579865348,21.338583613358377,3.231323649604416,-173.0520698245218,38.85833437990589,9.254619267898024,20.509245404681877,-23.5121370190717,-86.79218332842527,-13.817514848870694,-9.05485646583298,17.685440462370007,1.8539654344396936,19.33333486050129,37.13294505637248,43.46771364778796,31.81820009724583,-1.5551238291294318,127.93349686969572,-183.01373171992344,133.54908423619227,-556.2535729139602,-13.000967183172053,-3.4561776857401085,67.29712633293707,74.53628373740816,18.723872620684325,22.379292710687476,10.222849525605923,-330.25311720076246,15.659897865341746,-87.87905661665394,-13.001830794825771,-7.282567580990189,-91.0934338820089,-57.03968054841745,-0.1058544935700732,-1.027465715247892,-0.2072724944429899,-0.2845997116523368,137.27614051844012,134.88703091164606,150.0091428492229,135.97244665309913,149.39409315287045,-2.8661911911686877,-2.506065540910717,168.0428586534054,-2.7182281528333703,132.6199102547299,157.03906001417013,89.31900005652903,58.65922160897812,164.84146306996476,156.77927790673138,137.71790044929867,-2.119563709405638,138.05233321417327,138.06059854009524,172.00300850986588,143.81833977099234,87.74325741681403,-3.185991013411723,1.3778644646442837,128.30122370044103,140.26641868098366,145.90887623196485,138.77336883552695,52.54181333654882,-2.591607714828177,8.485579259728684,135.28910443987152,139.6087280773818,-2.3263304548055967,135.7777882153896,146.2959840224767,135.8446712505351,128.43981756077574,20.10744074420036,-2.659545940619364,-1.7859557421808023,-1.863451122328304,136.70420021106327,133.16228726173395,3.1477328962800737,137.32703341472828,106.05639569983832,-2.4597282577596227,1.7221568311945912
DFT_K104__PAC_aligned,13.16150356680799,45.08253051007577,4.379724673299233,5.673368588850694,-6.140996846812321,-23.94114300123524,53.92122325621632,14.164576771604024,-8.345206367492587,-20.28833836529914,3.333274429675523,-78.78876121164238,-34.15842668885533,25.54359120681364,7.696437797609661,-13.049559279952271,-92.46093994239403,3.9334767056374726,3.5323851171276903,11.176837852323974,-47.33404838561862,43.67006914228341,85.8612936350072,48.47666189878141,50.00197244386763,-2.796245850880624,131.6920615190962,-231.06248367543213,133.02346587379256,-519.4442837217601,-21.64636621453456,-48.326917753006576,-299.770975845997,43.15658435893434,20.90003341899748,20.604638776222785,11.492896587764616,-166.89365164872694,23.31374464692209,-24.760929735307407,-1.7754417656006083,-10.035434515372303,-83.70854491676532,-32.05742254221293,-0.33809959398595546,133.70610127372888,-1.5335228825506615,-1.3376432253358173,142.4062484406964,140.20283420125782,154.7905716057006,136.17019091334313,156.0545229848669,37.8409405617172,15.535798972709813,153.66106406893098,-1.3866515453366244,-0.9224534783209472,157.85068856612116,85.90877200361415,56.37512935339751,164.50496881280696,155.79729829976472,137.9320341146103,-1.6944717083341083,138.50808159115724,138.2402935310994,169.70139065811307,143.42028272625305,91.42404583943224,130.41444974330344,2.0159078393673613,135.23615574082856,141.09355318164992,156.06913380281975,138.2915596664183,49.13629328189302,2.7156963507475647,19.661139787816644,139.0310262692912,136.48396755983723,-1.9209257331528016,36.95907230055621,132.85208715519244,94.9486004498251,128.5131718991085,-2.8569427589859124,-1.767609988178876,-0.1114818917659979,-0.5089369247341758,139.97364067857612,81.7576859454202,2.1904813765062823,21.855153564177964,-0.7981287069831017,-2.9347271861227866,-1.737982316080385
DFT_K105__PAC_aligned,5.706619080755485,9.26679758310959,-109.24272970936296,-74.53489759141337,18.50081365079968,35.160762043946434,44.21444560242243,82.42677796302505,7.102157006345212,9.779721563161182,12.74951175100539,19.35503269193567,16.636261013643207,89.2208636499103,17.459112451299212,17.996903856559875,12.007247551482564,-15.406239763144905,-9.599277285016957,15.728258548627522,17.29847889580064,39.53406136218352,89.60578994875063,58.98044021897013,49.65194956302342,-3.4558422499720507,130.84941397790635,-173.43296367600323,133.04934541320296,-634.0530012472066,-77.21072359003227,-78.15718711359737,-122.71333053417796,55.97009136091248,15.538211852626716,19.60811109141597,9.919619100142056,-72.85890477782992,25.649737625962324,-3.721022800615741,4.503167470802058,-1.6764566097060998,-46.06347832130511,-16.257296664579126,-1.674231010193153,139.059538724726,-1.8614975989472573,-3.490264051434564,137.0188674082874,154.94584423303908,131.6960008245429,127.1653139295275,139.00586167170925,-2.2145122285338745,32.77127654024254,151.38825145416868,139.22706150155983,137.44128252999298,157.04035600088812,102.05351189397052,58.6690034064,166.86391556892,156.8682711862952,138.16384623003447,-2.47114397241035,140.3337611228139,137.41849695394387,172.84997894120062,144.3409364977042,68.54021768932282,107.11433271215854,-0.0574027309463367,135.19473363742335,140.74098856237845,156.67235629098468,138.61712105567653,63.3173493717924,1.6621647616218778,19.04142586444852,139.00385836250368,135.72495350354262,-2.0388172752430385,64.35303634811332,133.16601987794652,106.31805657887936,130.09565730759113,-2.345247551316941,-2.0573293604005007,-1.2219020138649883,-1.1856167952379448,137.28982772648,32.71267903429982,1.5479802556540028,12.291581671251866,-2.274550527764466,-2.7548920419194443,-2.5434834423376818
DFT_K111__PAC_aligned,3.1471086788289213,2.3465602154661056,5.232089985960132,6.3136776636697896,-4.398325950564015,11.489039171630536,21.73869905501924,55.67109202699852,-100.56552497422868,-85.68306441582459,-239.2807422533928,-61.98279789174656,-89.62918505077224,85.16869560871899,-6.029527580562672,-57.95766302399525,-56.78711550663635,3.843681282441807,5.606484125178916,14.974416119591872,-23.348263000187025,55.72934016550624,98.96235535565376,47.83361784969716,53.294947882954034,2.295881545158627,130.567882961572,-214.3158035772873,133.13674238408316,-498.0508982554866,-74.35851488830058,-19.095678624231965,-251.5741835675932,13.61833704117224,0.207315073671026,5.527276785253756,2.6248508195794003,-215.02244280637095,-6.436544473819467,-56.20823314543475,-17.36789319449645,-18.06162094733805,-93.51610713338684,-48.11397970273112,-0.0265681029625816,-0.1729447124668158,-0.0638723305503888,-0.0872982995428313,-0.3536409477087602,-1.2656224806399046,136.2878316317371,19.512890677451065,133.46069504830564,-1.6098161850989705,1.7860367064566691,141.7465355094816,-1.1760101359307944,-0.6619872847664665,156.77594801214508,87.30710832688074,68.4470772990374,165.15994530311687,157.15211817131348,137.332039369104,-1.9679693922311403,140.0403138306698,138.11031181951404,169.4650029478494,143.58922470409777,97.35621721068854,39.20227228423319,2.116062407429466,134.99930995101835,141.64285713659967,153.05047375019126,138.12487094588118,55.09320178604031,3.667289962627093,37.48967357766522,140.5611999696582,135.8970212514336,-2.150281746960101,125.63245661759377,134.7522607497101,105.27578558074254,129.9076546323534,-2.8012725046496207,-2.057865000759184,-1.2749772660614385,0.9759019526958664,137.21638876847356,43.91979551759101,2.654466279171765,35.92011234071338,-0.7005527687269776,-2.704887708658046,-2.297741708123948
DFT_K124__PAC_aligned,-2.858447138711803,0.46900865645175915,-12.13649689740025,-14.204019486386509,3.67147967252658,2.8374633896882777,-2.6712164032458325,-10.721355514090565,28.98393180150401,17.817749777195733,16.295345013798777,15.455996230449788,41.13298900860906,-3.6898435755855417,40.50467625053549,10.999715753721976,12.266865177862789,6.30265713827654,-1.2136022745451245,33.73172122959834,4.1453485682053,62.94588750286431,103.97482054981002,62.6836714539654,67.65134779619837,5.379561176031281,86.96618434996874,-174.0457077856384,131.90248988313505,-601.2310553113336,-24.812329744470617,-14.248655724403164,13.316396185941096,25.92696278098912,-21.622863697488604,3.896122896759346,3.153535592827195,-42.31252847992806,-95.9182888786374,-33.93213701456265,-17.29558776206273,-8.046599705163938,-35.38441414378621,-30.383628886638697,-0.101102691675023,-0.8113095682509218,-0.1929982028966259,-0.3400554374506228,135.9880794299661,134.00528125720453,136.23044444093188,141.14714437047454,150.2259678692417,-2.3162830176057576,-1.5118605516793644,151.25202166481918,136.18590429041365,-3.0108682196071754,155.81430180569677,97.9715890765766,74.57815467207364,165.48218678914787,158.05314959401235,137.64179622046453,-3.0883053228673063,6.325148830662142,137.50082363977916,172.4337935201336,144.22026425009088,84.7665721609571,-2.894356742719949,1.0270028646522504,109.33779958824324,142.58771442237924,144.18715242435573,139.18288440911962,62.41181554217419,1.9356166096258505,129.14850742117207,139.31454396386772,134.98133387737522,1.3009962493263283,143.0431064275222,138.18552708963932,131.1678335601775,130.11587100308734,5.05029102345327,-0.3225446317177226,-1.3070005922847006,6.151415451012958,29.359748212358287,5.063339898005903,1.8905633962541315,65.97449490294943,-0.2620977314100333,-2.529873493017409,-2.4582880589496883
